"Country","Period","iso3","Indicator","Region","IncomeLevel","missing_values","x","y","group"
"New Zealand","2011","NZL","Availability of scientists and engineers, 1-7 (best)","EAS","HIC",0.25,13.3915725702071,-32.2030367620221,"EAS"
"New Zealand","2012","NZL","Availability of scientists and engineers, 1-7 (best)","EAS","HIC",0.225,16.6517868504874,-33.4284508521516,"EAS"
"New Zealand","2013","NZL","Availability of scientists and engineers, 1-7 (best)","EAS","HIC",0.275,14.7702086232334,-33.1277213790557,"EAS"
"New Zealand","2014","NZL","Availability of scientists and engineers, 1-7 (best)","EAS","HIC",0.25,16.7641100913203,-33.5092189276384,"EAS"
"New Zealand","2015","NZL","Availability of scientists and engineers, 1-7 (best)","EAS","HIC",0.425,14.6497453565813,-30.9565120822669,"EAS"
"Northern Mariana Islands","2004","MNP","Liner shipping connectivity index (maximum value in 2004 = 100)","EAS","HIC",0.975,-34.4628900525907,-34.2466487237854,"EAS"
"Northern Mariana Islands","2005","MNP","Liner shipping connectivity index (maximum value in 2004 = 100)","EAS","HIC",0.975,-35.8016257516079,-32.3893230387103,"EAS"
"Northern Mariana Islands","2006","MNP","Liner shipping connectivity index (maximum value in 2004 = 100)","EAS","HIC",0.975,-37.2522453464517,-33.1132663059186,"EAS"
"Northern Mariana Islands","2007","MNP","Liner shipping connectivity index (maximum value in 2004 = 100)","EAS","HIC",0.975,-33.2351334946806,-34.4484233403227,"EAS"
"Northern Mariana Islands","2008","MNP","Liner shipping connectivity index (maximum value in 2004 = 100)","EAS","HIC",0.975,-37.2747208730518,-30.000475666479,"EAS"
"Northern Mariana Islands","2009","MNP","Liner shipping connectivity index (maximum value in 2004 = 100)","EAS","HIC",0.975,-36.0293437878096,-29.1915320551424,"EAS"
"Northern Mariana Islands","2010","MNP","Liner shipping connectivity index (maximum value in 2004 = 100)","EAS","HIC",0.975,-37.2982906875205,-28.4506759646481,"EAS"
"Northern Mariana Islands","2011","MNP","Liner shipping connectivity index (maximum value in 2004 = 100)","EAS","HIC",0.975,-34.8396308621908,-29.9293147111599,"EAS"
"Northern Mariana Islands","2012","MNP","Liner shipping connectivity index (maximum value in 2004 = 100)","EAS","HIC",0.975,-33.8727578125865,-34.0855681739925,"EAS"
"Northern Mariana Islands","2013","MNP","Liner shipping connectivity index (maximum value in 2004 = 100)","EAS","HIC",0.975,-35.3695527146352,-32.9518611221831,"EAS"
"Northern Mariana Islands","2014","MNP","Liner shipping connectivity index (maximum value in 2004 = 100)","EAS","HIC",0.975,-31.5297076102573,-33.3078418024375,"EAS"
"Northern Mariana Islands","2015","MNP","Liner shipping connectivity index (maximum value in 2004 = 100)","EAS","HIC",0.975,-35.193323397597,-31.2389655204479,"EAS"
"Norway","2001","NOR","Current account balance","ECS","HIC",0.525,6.32287598289922,-32.5754877798199,"ECS"
"Norway","2002","NOR","Current account balance","ECS","HIC",0.525,4.56964886495534,-33.9317470435142,"ECS"
"Norway","2003","NOR","Current account balance","ECS","HIC",0.5,5.02136230918971,-34.5079328671871,"ECS"
"Norway","2004","NOR","Cost to start a business (% of income per capita)","ECS","HIC",0.425,-1.8775516615162,-29.0450472304299,"ECS"
"Norway","2005","NOR","Cost to start a business (% of income per capita)","ECS","HIC",0.425,-2.08102365085805,-30.1165649830178,"ECS"
"Norway","2006","NOR","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.25,20.4482386982781,-33.6261214588993,"ECS"
"Norway","2007","NOR","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.2,22.4287824187061,-34.4714032745313,"ECS"
"Norway","2008","NOR","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.225,20.3757800057528,-32.8750087097569,"ECS"
"Norway","2009","NOR","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.225,20.6411338276083,-32.7216782121508,"ECS"
"Norway","2010","NOR","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.175,19.1443383332911,-31.5446703269743,"ECS"
"Norway","2011","NOR","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.2,18.9566223497153,-31.4888185728435,"ECS"
"Norway","2012","NOR","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.15,17.9025300306038,-29.7519620145564,"ECS"
"Norway","2013","NOR","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.225,18.2886310491921,-28.4507709201811,"ECS"
"Norway","2014","NOR","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.225,16.9281258784244,-29.4802349438018,"ECS"
"Norway","2015","NOR","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.25,20.8160650635601,-24.429323682437,"ECS"
"Palau","2001","PLW","Current account balance","EAS","UMC",0.8,-18.7014577295449,-18.5712376447376,"EAS"
"Palau","2002","PLW","Current account balance","EAS","UMC",0.8,-18.8827090476697,-20.1449362048491,"EAS"
"Palau","2003","PLW","Current account balance","EAS","UMC",0.8,-19.3906306078415,-21.4053637516898,"EAS"
"Palau","2004","PLW","Cost to start a business (% of income per capita)","EAS","UMC",0.725,-3.41691353485345,0.342548771277332,"EAS"
"Palau","2005","PLW","Cost to start a business (% of income per capita)","EAS","UMC",0.675,2.14762399568544,-12.4608297059621,"EAS"
"Palau","2006","PLW","Cost to start a business (% of income per capita)","EAS","UMC",0.65,3.66084790756301,-14.1067617445039,"EAS"
"Palau","2007","PLW","Cost to start a business (% of income per capita)","EAS","UMC",0.675,-2.08547218628479,1.39711918990932,"EAS"
"Palau","2008","PLW","Cost to start a business (% of income per capita)","EAS","UMC",0.675,-0.469501449905634,1.38704496443711,"EAS"
"Palau","2009","PLW","Cost to start a business (% of income per capita)","EAS","UMC",0.675,-2.53962699215478,2.4073588587296,"EAS"
"Palau","2010","PLW","Cost to start a business (% of income per capita)","EAS","UMC",0.625,2.19386432116713,-13.613457051666,"EAS"
"Palau","2011","PLW","Cost to start a business (% of income per capita)","EAS","UMC",0.625,1.37090736626331,-13.3496290780684,"EAS"
"Palau","2012","PLW","Cost to start a business (% of income per capita)","EAS","UMC",0.625,1.7065496299684,-14.4921309663481,"EAS"
"Palau","2013","PLW","Cost to start a business (% of income per capita)","EAS","UMC",0.65,-1.44257000453988,0.536337701771629,"EAS"
"Palau","2014","PLW","Cost to start a business (% of income per capita)","EAS","UMC",0.675,-2.07891076293913,1.58683716417843,"EAS"
"Palau","2015","PLW","Cost to export: Border compliance (USD)","EAS","UMC",0.65,0.329533807502823,2.42866080143071,"EAS"
"Papua New Guinea","2001","PNG","Current account balance","EAS","LMC",0.625,-6.07453837693798,-11.9513815866257,"EAS"
"Papua New Guinea","2002","PNG","Current account balance","EAS","LMC",0.6,-2.91773470356914,-13.3471996940733,"EAS"
"Papua New Guinea","2003","PNG","Current account balance","EAS","LMC",0.575,-6.46387664390005,-11.3862635408694,"EAS"
"Papua New Guinea","2004","PNG","Cost to start a business (% of income per capita)","EAS","LMC",0.5,0.680323792115464,-2.59389584383227,"EAS"
"Papua New Guinea","2005","PNG","Cost to start a business (% of income per capita)","EAS","LMC",0.65,1.09178821647457,-8.08643772422539,"EAS"
"Papua New Guinea","2006","PNG","Cost to start a business (% of income per capita)","EAS","LMC",0.625,1.52876716282258,-7.30547357703687,"EAS"
"Papua New Guinea","2007","PNG","Cost to start a business (% of income per capita)","EAS","LMC",0.6,-17.318838391278,-10.7518291911617,"EAS"
"Papua New Guinea","2008","PNG","Cost to start a business (% of income per capita)","EAS","LMC",0.625,2.53316511095546,-7.55980958338187,"EAS"
"Papua New Guinea","2009","PNG","Cost to start a business (% of income per capita)","EAS","LMC",0.65,-0.299408758547059,-5.01404829259035,"EAS"
"Papua New Guinea","2010","PNG","Cost to start a business (% of income per capita)","EAS","LMC",0.575,-17.0679078737815,-10.5523019121761,"EAS"
"Papua New Guinea","2011","PNG","Cost to start a business (% of income per capita)","EAS","LMC",0.625,0.353902159417666,-4.25837179530442,"EAS"
"Papua New Guinea","2012","PNG","Cost to start a business (% of income per capita)","EAS","LMC",0.6,-18.6088494852648,-11.0599791817048,"EAS"
"Papua New Guinea","2013","PNG","Cost to start a business (% of income per capita)","EAS","LMC",0.65,0.837715175724318,-6.02993319240598,"EAS"
"Papua New Guinea","2014","PNG","Cost to start a business (% of income per capita)","EAS","LMC",0.65,-18.5175939631025,-11.1254757436425,"EAS"
"Papua New Guinea","2015","PNG","% of firms identifying corruption as a major constraint","EAS","LMC",0.7,-40.8236414950741,-17.0275464669149,"EAS"
"Philippines","2001","PHL","Current account balance","EAS","LMC",0.575,-28.8143037340643,9.37925898713623,"EAS"
"Philippines","2002","PHL","Current account balance","EAS","LMC",0.55,16.6927923681748,-4.92458481540929,"EAS"
"Philippines","2003","PHL","Current account balance","EAS","LMC",0.525,16.8448707843777,-5.21888826254561,"EAS"
"Philippines","2004","PHL","Cost to start a business (% of income per capita)","EAS","LMC",0.45,-26.8674960489769,13.2100438012277,"EAS"
"Philippines","2005","PHL","Cost to start a business (% of income per capita)","EAS","LMC",0.425,17.9541196884086,-5.38652866779613,"EAS"
"Philippines","2006","PHL","Availability of scientists and engineers, 1-7 (best)","EAS","LMC",0.275,36.4770645697942,18.8389533980476,"EAS"
"Philippines","2007","PHL","Availability of scientists and engineers, 1-7 (best)","EAS","LMC",0.225,-9.73814107161664,18.3301278647436,"EAS"
"Philippines","2008","PHL","Availability of scientists and engineers, 1-7 (best)","EAS","LMC",0.275,-9.27753873483875,18.8656962284546,"EAS"
"Philippines","2009","PHL","% of firms identifying business licensing and permits as the biggest obstacle","EAS","LMC",0.25,-10.2203052867751,17.4646367634819,"EAS"
"Philippines","2010","PHL","Availability of scientists and engineers, 1-7 (best)","EAS","LMC",0.225,-9.0372565547846,18.7643866073166,"EAS"
"Philippines","2011","PHL","Availability of scientists and engineers, 1-7 (best)","EAS","LMC",0.275,-9.18448701094099,17.5904902710135,"EAS"
"Philippines","2012","PHL","Availability of scientists and engineers, 1-7 (best)","EAS","LMC",0.225,-8.11683741290934,17.7468940270824,"EAS"
"Philippines","2013","PHL","Availability of scientists and engineers, 1-7 (best)","EAS","LMC",0.275,29.8523068073683,12.5367560628486,"EAS"
"Philippines","2014","PHL","Availability of scientists and engineers, 1-7 (best)","EAS","LMC",0.275,29.8878333518038,11.1329268694089,"EAS"
"Philippines","2015","PHL","% of firms identifying business licensing and permits as the biggest obstacle","EAS","LMC",0.175,-31.5552379635659,30.869956661794,"EAS"
"Poland","2001","POL","Current account balance","ECS","HIC",0.525,19.9779519013801,6.22378842572009,"ECS"
"Poland","2002","POL","Current account balance","ECS","HIC",0.525,19.4323072125138,5.58465035529806,"ECS"
"Poland","2003","POL","Current account balance","ECS","HIC",0.525,20.2360667237428,4.2067095013463,"ECS"
"Poland","2004","POL","Cost to start a business (% of income per capita)","ECS","HIC",0.425,22.0813035337201,5.88550188328982,"ECS"
"Poland","2005","POL","Cost to start a business (% of income per capita)","ECS","HIC",0.425,20.712870437827,5.4125254267882,"ECS"
"Poland","2006","POL","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.275,23.0568635129963,-5.54763220653717,"ECS"
"Poland","2007","POL","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.225,24.3644602613172,-6.24285755844822,"ECS"
"Poland","2008","POL","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.25,35.9780562917568,1.40803424239427,"ECS"
"Poland","2009","POL","% of firms identifying business licensing and permits as the biggest obstacle","ECS","HIC",0.225,35.9162908104677,-0.402451634848773,"ECS"
"Poland","2010","POL","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.225,40.6469778999186,-2.90618213999542,"ECS"
"Poland","2011","POL","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.225,41.8607898042316,-3.47893655774783,"ECS"
"Poland","2012","POL","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.175,48.6548543702279,-5.82105062554,"ECS"
"Poland","2013","POL","% of firms identifying business licensing and permits as the biggest obstacle","ECS","HIC",0.15,28.5441705696284,26.1892053868957,"ECS"
"Poland","2014","POL","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.25,50.0517838984166,-5.7831128323116,"ECS"
"Poland","2015","POL","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.3,49.8532743120515,-4.26662671747924,"ECS"
"Portugal","2001","PRT","Current account balance","ECS","HIC",0.525,7.81150087998834,-16.7591798850246,"ECS"
"Portugal","2002","PRT","Current account balance","ECS","HIC",0.55,7.01399684614417,-13.9706274435522,"ECS"
"Portugal","2003","PRT","Current account balance","ECS","HIC",0.525,8.03064365426996,-13.1622817378804,"ECS"
"Portugal","2004","PRT","Cost to start a business (% of income per capita)","ECS","HIC",0.4,7.02947857078771,-18.3750413563921,"ECS"
"Portugal","2005","PRT","% of firms identifying corruption as a major constraint","ECS","HIC",0.375,26.9111310764906,26.8520882499181,"ECS"
"Portugal","2006","PRT","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.275,27.5923839951571,-9.81064923476545,"ECS"
"Portugal","2007","PRT","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.2,28.2811205498918,-12.1175190456323,"ECS"
"Portugal","2008","PRT","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.25,29.9206933479358,-12.0970585298602,"ECS"
"Portugal","2009","PRT","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.25,29.9162684797667,-12.5261641930534,"ECS"
"Portugal","2010","PRT","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.175,44.8864880059591,-14.7558058498524,"ECS"
"Portugal","2011","PRT","# of enterprise exits","ECS","HIC",0.2,43.4139472703764,-13.9304972281221,"ECS"
"Portugal","2012","PRT","# of enterprise exits","ECS","HIC",0.15,44.7940875806461,-15.1250740389577,"ECS"
"Portugal","2013","PRT","# of enterprise exits","ECS","HIC",0.2,45.6435262502634,-14.1761808151584,"ECS"
"Portugal","2014","PRT","# of enterprise exits","ECS","HIC",0.2,45.7878808199684,-15.3798308176433,"ECS"
"Portugal","2015","PRT","# of enterprise exits","ECS","HIC",0.275,44.9745125839566,-13.261754491145,"ECS"
"Romania","2001","ROU","Current account balance","ECS","UMC",0.55,7.28849391171562,-11.9266547196871,"ECS"
"Romania","2002","ROU","Current account balance","ECS","UMC",0.55,7.36202734500772,-10.5764690497945,"ECS"
"Romania","2003","ROU","Current account balance","ECS","UMC",0.525,7.04508280472407,-11.8867137430034,"ECS"
"Romania","2004","ROU","Cost to start a business (% of income per capita)","ECS","UMC",0.425,6.53656548175927,-11.5168378040598,"ECS"
"Romania","2005","ROU","Cost to start a business (% of income per capita)","ECS","UMC",0.425,7.08417485806367,-9.70976674607591,"ECS"
"Romania","2006","ROU","Availability of scientists and engineers, 1-7 (best)","ECS","UMC",0.275,21.2215165398577,-7.12678919595002,"ECS"
"Romania","2007","ROU","Availability of scientists and engineers, 1-7 (best)","ECS","UMC",0.2,45.386493685567,-4.25791520194517,"ECS"
"Romania","2008","ROU","Availability of scientists and engineers, 1-7 (best)","ECS","UMC",0.225,45.127831929727,-3.27089193146671,"ECS"
"Romania","2009","ROU","% of firms identifying business licensing and permits as the biggest obstacle","ECS","UMC",0.2,44.0784836007195,-3.66267417430986,"ECS"
"Romania","2010","ROU","Availability of scientists and engineers, 1-7 (best)","ECS","UMC",0.175,45.6328016786724,-2.84384861886748,"ECS"
"Romania","2011","ROU","Availability of scientists and engineers, 1-7 (best)","ECS","UMC",0.2,46.1511736777943,-2.50757275955233,"ECS"
"Romania","2012","ROU","Availability of scientists and engineers, 1-7 (best)","ECS","UMC",0.15,46.9126660665455,-1.44149079776186,"ECS"
"Romania","2013","ROU","% of firms identifying business licensing and permits as the biggest obstacle","ECS","UMC",0.15,0.0833800387460985,52.8094852549074,"ECS"
"Romania","2014","ROU","Availability of scientists and engineers, 1-7 (best)","ECS","UMC",0.225,48.2175079028486,-1.46331314221406,"ECS"
"Romania","2015","ROU","Availability of scientists and engineers, 1-7 (best)","ECS","UMC",0.3,48.2200445533659,-1.93472905059355,"ECS"
"Russian Federation","2001","RUS","Current account balance","ECS","UMC",0.55,-2.62819415384624,-5.20442478000292,"ECS"
"Russian Federation","2002","RUS","Current account balance","ECS","UMC",0.525,5.51954664929334,-15.3632215624924,"ECS"
"Russian Federation","2003","RUS","Current account balance","ECS","UMC",0.55,-2.11536528307749,-5.41613074089402,"ECS"
"Russian Federation","2004","RUS","Current account balance","ECS","UMC",0.5,-1.65372782269871,-4.66487520906456,"ECS"
"Russian Federation","2005","RUS","Current account balance","ECS","UMC",0.475,-0.672053472092603,-5.53459247856047,"ECS"
"Russian Federation","2006","RUS","Availability of scientists and engineers, 1-7 (best)","ECS","UMC",0.35,6.00846299920239,-26.3270411595492,"ECS"
